conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens
2069943289156137333,2026-06-25T00:38:32.000Z,0,sedetik pun gue gamau denger pidato prabowo takut sumpah serapah,2069943289156137333,,,in,,0,0,0,https://x.com/allberrybangs/status/2069943289156137333,1363349491768725504,allberrybangs,sedetik pun gue gamau denger pidato_prabowo takut sumpah serapah,"['detik', 'gamau', 'denger', 'pidato prabowo', 'takut', 'sumpah', 'serapah']"
2069750439713833366,2026-06-25T00:34:40.000Z,0,"@blondq FYI.

Lemper Holland kalau dimakan bareng nonton pidato prabowo rasanya kek lemper pasar.",2069942314227912868,,blondq,in,,0,0,0,https://x.com/Blaklaiv/status/2069942314227912868,80210448,Blaklaiv,fyi lemper holland kalau dimakan bareng nonton pidato_prabowo rasanya kek lemper pasar,"['fyi', 'lemper', 'holland', 'makan', 'bareng', 'nonton', 'pidato prabowo', 'kek', 'lemper', 'pasar']"
2069942291356340700,2026-06-25T00:34:34.000Z,0,"hidup isiny cuma dengerin prabowo pidato doang, yah bete gw jing",2069942291356340700,,,in,,0,0,0,https://x.com/yeripersik/status/2069942291356340700,1542451559002279937,yeripersik,hidup isiny cuma dengerin prabowo pidato doang yah bete gw jing,"['hidup', 'isiny', 'dengerin', 'pidato', 'doang', 'yah', 'bete', 'jing']"
2069942274851836160,2026-06-25T00:34:30.000Z,0,"Setiap ada demo mahasiswa original sinyal saham ijo, tapi ketika Prabowo pidato sinyal saham merah. Artinya Prabowo adalah yang ingin menghancurkan Indonesia secara perlahan seperti ucapan dia ketika ingin tahun 2030 Indonesia bakal bubar.",2069942274851836160,,,in,,0,0,0,https://x.com/Zarryhndrik/status/2069942274851836160,1524278534977765376,Zarryhndrik,setiap ada demo_mahasiswa original sinyal saham ijo tapi ketika prabowo pidato sinyal saham merah artinya prabowo adalah yang ingin menghancurkan indonesia secara perlahan seperti ucapan dia ketika ingin tahun 2030 indonesia bakal bubar,"['demo mahasiswa', 'original', 'sinyal', 'saham', 'ijo', 'pidato', 'sinyal', 'saham', 'merah', 'hancur', 'indonesia', 'perlahan', 'ucap', '2030', 'indonesia', 'bubar']"
2069942203192164746,2026-06-25T00:34:13.000Z,0,Kata gue mending prabowo gak usah pidato wkwk,2069942203192164746,,,in,,0,0,0,https://x.com/popoktokki/status/2069942203192164746,4807033092,popoktokki,kata gue mending prabowo tidak_usah pidato wkwk,"['mending', 'tidak usah', 'pidato', 'wkwk']"
2069941669735383544,2026-06-25T00:32:06.000Z,0,Tiap prabowo abis pidato...,2069941669735383544,,,in,,0,0,0,https://x.com/everynay6/status/2069941669735383544,981837958876573697,everynay6,tiap prabowo abis pidato,"['abis', 'pidato']"
2069939700392153302,2026-06-25T00:24:16.000Z,0,anjir pagi pagi liat video prabowo pidato bikin tensi naik🥲,2069939700392153302,,,in,,0,0,0,https://x.com/cookiestaaaa/status/2069939700392153302,1331724547603582977,cookiestaaaa,anjir pagi pagi liat video prabowo pidato bikin tensi naik,"['anjir', 'pagi', 'pagi', 'video', 'pidato', 'bikin', 'tensi']"
2069911078763667964,2026-06-25T00:23:36.000Z,0,@idextratime gara2 prabowo PIDATO LAGEEEE,2069939529117770117,,idextratime,hi,,0,0,0,https://x.com/cattycat123409/status/2069939529117770117,1650797021681553408,cattycat123409,gara2 prabowo pidato lagee,"['gara2', 'pidato', 'lagee']"
2069692000752796109,2026-06-25T00:22:10.000Z,0,"@bai_msalha @tempodotco @prabowo Udh denger pidato kemaren belum? Dia tau, tp dia ngga peduli. Stop babysitting him. Dia tau semuanya, cuma pura2 bego aja biar keliatan ga salah",2069939169166868513,,bai_msalha,in,,0,0,0,https://x.com/_tsjayanti/status/2069939169166868513,404736776,_tsjayanti,sudah denger pidato kemaren belum dia tau tapi dia ngga peduli stop babysitting him dia tau semuanya cuma pura2 bego saja biar keliatan tidak_salah,"['denger', 'pidato', 'kemaren', 'tau', 'ngga', 'peduli', 'stop', 'babysitting', 'him', 'tau', 'pura2', 'bego', 'biar', 'liat', 'tidak salah']"
2069938756875153484,2026-06-25T00:20:31.000Z,0,Setiap kali presiden Prabowo pidato. Di situ nilai rupiah terhadap dolar US melemah. Kemarin pidato nyinyir2 rakyat di acara puncak PENAS Petani &amp; Nelayan di Provinnsi Gorontalo. Lihat apa yg terjadi ☹️☹️☹️ https://t.co/x1qIDxbE3C,2069938756875153484,https://pbs.twimg.com/media/HLnmUtWbEAAKgib.jpg,,in,,0,0,0,https://x.com/Willy_Royan/status/2069938756875153484,604157201,Willy_Royan,setiap kali presiden_prabowo pidato di situ nilai rupiah terhadap dolar us melemah kemarin pidato nyinyir2 rakyat di acara puncak penas petani amp nelayan di provinnsi gorontalo lihat apa yang terjadi,"['kali', 'presiden prabowo', 'pidato', 'situ', 'nilai', 'rupiah', 'dolar', 'us', 'lemah', 'kemarin', 'pidato', 'nyinyir2', 'rakyat', 'acara', 'puncak', 'nas', 'tani', 'amp', 'nelayan', 'provinnsi', 'gorontalo']"
2069938120670523798,2026-06-25T00:18:00.000Z,144,Pidato prabowo terbaik (sejauh ini) https://t.co/dwg5IRhaLs,2069938120670523798,https://pbs.twimg.com/amplify_video_thumb/2069847639336898560/img/lQJVVlKVTL9_d8vN.jpg,,in,,3,3,42,https://x.com/Ambakarok007/status/2069938120670523798,1863533785100521472,Ambakarok007,pidato_prabowo terbaik sejauh ini,"['pidato prabowo', 'baik']"
2069938026273534429,2026-06-25T00:17:37.000Z,0,najis anj habis liat prabowo pidato ga ada empaty nya sama rakyatnya sendiri bnr bnr tone deaf,2069938026273534429,,,in,,0,0,0,https://x.com/ayammbayani/status/2069938026273534429,1075010810768850945,ayammbayani,najis anj habis liat prabowo pidato tidak_ada empaty nya sama rakyatnya sendiri bnr bnr tone deaf,"['najis', 'anj', 'habis', 'pidato', 'tidak ada', 'empaty', 'nya', 'rakyat', 'bnr', 'bnr', 'tone', 'deaf']"
2069937579559199126,2026-06-25T00:15:51.000Z,0,"bangun tidur denger pidato prabowo ""saya rasa tidak ada yg lebih penting dari perut lapar, orang perut lapar itu kalo ga segera diisi ya dia mati"" logika lu patah banget tuh ye di situ",2069937579559199126,,,in,,0,1,0,https://x.com/dubaicuwicukiz/status/2069937579559199126,2035939803448119296,dubaicuwicukiz,bangun tidur denger pidato_prabowo saya rasa tidak_ada yang lebih penting dari perut lapar orang perut lapar itu kalo tidak_segera diisi ya dia mati logika lu patah banget tuh ye di situ,"['bangun', 'tidur', 'denger', 'pidato prabowo', 'tidak ada', 'perut', 'lapar', 'perut', 'lapar', 'tidak segera', 'isi', 'mati', 'logika', 'patah', 'tuh', 'ye', 'situ']"
2069911078763667964,2026-06-25T00:14:45.000Z,0,@idextratime Berkat pidato lu ini wokkk @prabowo,2069937304018497576,,idextratime,in,,0,0,0,https://x.com/_yourfavsin/status/2069937304018497576,892918770,_yourfavsin,berkat pidato lu ini wokk,"['berkat', 'pidato', 'wokk']"
2069937149257167183,2026-06-25T00:14:08.000Z,0,"Pagi pagi liat ketikan dia kaya liat pidato Prabowo anjir, nyimeng trs dari kemarin, siap dah sipaling punya “kecerdasan sosial tinggi”",2069937149257167183,,,in,,0,0,0,https://x.com/Bjyx_WE/status/2069937149257167183,1900554024539267072,Bjyx_WE,pagi pagi liat ketikan dia kaya liat pidato_prabowo anjir nyimeng trs dari kemarin siap dah sipaling punya kecerdasan sosial tinggi,"['pagi', 'pagi', 'keti', 'kaya', 'pidato prabowo', 'anjir', 'nyimeng', 'trs', 'kemarin', 'dah', 'sipaling', 'cerdas', 'sosial']"
2069937099755893094,2026-06-25T00:13:56.000Z,0,tiap prabowo pidato dolar naik,2069937099755893094,,,in,,0,0,0,https://x.com/howasyourdeb/status/2069937099755893094,1086972775644901376,howasyourdeb,tiap prabowo pidato dolar naik,"['pidato', 'dolar']"
2069298515231322608,2026-06-25T00:10:20.000Z,0,@Forivcs abis ku suruh nonton pidato prabowo looping 24 jam,2069936193689805058,,Forivcs,in,,0,0,0,https://x.com/queanaphrodite/status/2069936193689805058,1407265397984796675,queanaphrodite,abis ku suruh nonton pidato_prabowo looping 24 jam,"['abis', 'ku', 'suruh', 'nonton', 'pidato prabowo', 'looping', '24', 'jam']"
2069935002356433187,2026-06-25T00:05:36.000Z,61,"tiap prabowo pidato, kiamat maju 1 hari is real https://t.co/XVcRzbJrq1",2069935002356433187,https://pbs.twimg.com/media/HLni6BqacAAVwOo.jpg,,in,,1,69,4,https://x.com/queanaphrodite/status/2069935002356433187,1407265397984796675,queanaphrodite,tiap prabowo pidato kiamat maju 1 hari is real,"['pidato', 'kiamat', 'maju', 'is', 'real']"
2069933970788356420,2026-06-25T00:01:30.000Z,0,"tiap prabowo pidato, indonesia maju satu tahun menuju kehancuran",2069933970788356420,,,in,,0,0,0,https://x.com/Kapal_lawt/status/2069933970788356420,1742443283165667328,Kapal_lawt,tiap prabowo pidato indonesia maju satu tahun menuju kehancuran,"['pidato', 'indonesia', 'maju', 'hancur']"
2069676182103372131,2026-06-25T00:00:43.000Z,0,"@diemlahhh @boxxtoc hi welcome back, pokoknya tiap prabowo pidato kiamat maju sehari",2069933772339044852,,diemlahhh,in,,0,0,0,https://x.com/sereenovaa/status/2069933772339044852,1891058454921646080,sereenovaa,hi welcome back pokoknya tiap prabowo pidato kiamat maju sehari,"['hi', 'welcome', 'back', 'pokok', 'pidato', 'kiamat', 'maju', 'hari']"
2069654527830364408,2026-06-24T23:58:12.000Z,1,"@akuhanyaaku24 Setiap Prabowo pidato respon pasar langsung anjlok, terbukti rupiah langsung anjlok mendekati 18 ribu dan IHSG terjun bebas lagi.",2069933139393478961,,akuhanyaaku24,in,,0,0,0,https://x.com/dodowiru/status/2069933139393478961,1603610742649159680,dodowiru,setiap prabowo pidato respon pasar langsung anjlok terbukti rupiah langsung anjlok mendekati 18 ribu dan ihsg terjun bebas lagi,"['pidato', 'respon', 'pasar', 'langsung', 'anjlok', 'bukti', 'rupiah', 'langsung', 'anjlok', 'dekat', '18', 'ribu', 'ihsg', 'terjun', 'bebas']"
2069933000717164891,2026-06-24T23:57:39.000Z,0,"prabowo nih kalau mau pidato ngga briefing dulu kahh, asbun mulu anyinhgg",2069933000717164891,,,in,,0,0,0,https://x.com/dyynnyn/status/2069933000717164891,1739685329744084993,dyynnyn,prabowo nih kalau mau pidato ngga briefing dulu kahh asbun mulu anyinhgg,"['nih', 'pidato', 'ngga', 'briefing', 'kahh', 'asbun', 'mulu', 'anyinhgg']"
2069932925177758130,2026-06-24T23:57:21.000Z,0,"Sensor pidato @prabowo kalo di indonesiain.. Useless @KSPgoid pidatonya kaya bocah tantrum teruss kan kesel gw... 
---",2069932925177758130,,,in,,0,0,0,https://x.com/clawhs02/status/2069932925177758130,1509984794968731648,clawhs02,sensor pidato kalo di indonesiain useless pidatonya kaya bocah tantrum teruss kan kesel gw,"['sensor', 'pidato', 'indonesiain', 'useless', 'pidato', 'kaya', 'bocah', 'tantrum', 'teruss', 'kesel']"
2069911078763667964,2026-06-24T23:54:20.000Z,0,@idextratime Prabowo stop pidato dah anjeng,2069932167069946083,,idextratime,in,,0,0,0,https://x.com/swcetiepies/status/2069932167069946083,1408635010316312580,swcetiepies,prabowo stop pidato dah anjeng,"['stop', 'pidato', 'dah', 'anjeng']"
2069440131174682906,2026-06-24T23:49:16.000Z,0,@msaid_didu @prabowo Cieee belaain. Ga liat pidato di gorontalo? Ngaco semua tuh ga ada yg arahin,2069930891770830981,,msaid_didu,in,,0,0,0,https://x.com/tyakbar182/status/2069930891770830981,71477361,tyakbar182,ciee belaain tidak_liat pidato di gorontalo ngaco semua tuh tidak_ada yang arahin,"['ciee', 'belaain', 'tidak liat', 'pidato', 'gorontalo', 'ngaco', 'tuh', 'tidak ada', 'arahin']"
2069930629245104281,2026-06-24T23:48:14.000Z,0,Tiap prabowo pidato ini IHSG crash yak wkwk,2069930629245104281,,,in,,0,0,0,https://x.com/emgblhseamruini/status/2069930629245104281,1660551727517671426,emgblhseamruini,tiap prabowo pidato ini ihsg crash yak wkwk,"['pidato', 'ihsg', 'crash', 'yak', 'wkwk']"
2069930606650429739,2026-06-24T23:48:08.000Z,0,Satu mata rantai dajjal terputus tiap Prabowo ucapkan kata ndasmu saat pidato,2069930606650429739,,,in,,0,0,0,https://x.com/pantatselepet/status/2069930606650429739,1909056311784013824,pantatselepet,satu mata rantai dajjal terputus tiap prabowo ucapkan kata ndasmu saat pidato,"['mata', 'rantai', 'dajjal', 'putus', 'ucap', 'ndasmu', 'pidato']"
2069930324747043235,2026-06-24T23:47:01.000Z,0,real prabowo pidato = dollar naik,2069930324747043235,,,in,,0,0,0,https://x.com/riannegrozt/status/2069930324747043235,157569703,riannegrozt,real prabowo pidato dollar naik,"['real', 'pidato', 'dollar']"
2069929478835536059,2026-06-24T23:43:39.000Z,0,"Tiap liat tweet ni org lewat TL brasa lagi denger prabowo pidato alias asbun bin nyawitt ni orang, lu sejobless itu kh wil? Gak punya bahan halu buat cp mu? Sorry ni yh lu kliatan kek org mental ilness gk prnh nyentuh rumput",2069929478835536059,,,in,,0,0,0,https://x.com/NurHalisa171376/status/2069929478835536059,1986033931817480192,NurHalisa171376,tiap liat tweet ni orang lewat tl brasa lagi denger prabowo pidato alias asbun bin nyawitt ni orang lu sejobless itu kh wil tidak_punya bahan halu buat cp mu sorry ni yh lu kliatan kek orang mental ilness tidak_prnh nyentuh rumput,"['tweet', 'ni', 'tl', 'brasa', 'denger', 'pidato', 'alias', 'asbun', 'bin', 'nyawitt', 'ni', 'sejobless', 'kh', 'wil', 'tidak punya', 'bahan', 'halu', 'cp', 'mu', 'sorry', 'ni', 'yh', 'kliatan', 'kek', 'mental', 'ilness', 'tidak prnh', 'nyentuh', 'rumput']"
2069929462838534416,2026-06-24T23:43:36.000Z,0,prabowo tiap pidato ngaco njir,2069929462838534416,,,in,,0,0,0,https://x.com/lov3strawberry/status/2069929462838534416,1131323184513396736,lov3strawberry,prabowo tiap pidato ngaco njir,"['pidato', 'ngaco', 'njir']"
2069929259305668687,2026-06-24T23:42:47.000Z,0,"Sekesel keselnya gue sama pemerintah gue masih bisa dengerin pidato siapa aja. Tapi ama prabowo gabisaa, 5 detik langsung skip",2069929259305668687,,,in,,0,0,0,https://x.com/hiamethun/status/2069929259305668687,1276307910193106944,hiamethun,sekesel keselnya gue sama pemerintah gue masih bisa dengerin pidato siapa saja tapi ama prabowo gabisaa 5 detik langsung skip,"['sekesel', 'kesel', 'perintah', 'dengerin', 'pidato', 'ama', 'gabisaa', 'detik', 'langsung', 'skip']"
2069927740866953677,2026-06-24T23:36:45.000Z,0,"Ada banyak ragam pelampiasan dari orang-orang stress👉ada yg menyanyi/karaoke, teriak kencang di atap gedung, mancing, olah raga, banyak makan, dll. 
Sering pidato yang tidak jelas &amp; berulang isinya adalah bentuk pelampiasan stressnya presiden Prabowo 🤭😂.",2069927740866953677,,,in,,0,0,0,https://x.com/EmhadyZ/status/2069927740866953677,548162595,EmhadyZ,ada banyak ragam pelampiasan dari orang orang stress ada yang menyanyi karaoke teriak kencang di atap gedung mancing olah raga banyak makan dan lain lain sering pidato yang tidak_jelas amp berulang isinya adalah bentuk pelampiasan stressnya presiden_prabowo,"['ragam', 'lampias', 'stress', 'nyanyi', 'karaoke', 'teriak', 'kencang', 'atap', 'gedung', 'mancing', 'olah', 'raga', 'makan', 'pidato', 'tidak jelas', 'amp', 'ulang', 'isi', 'bentuk', 'lampias', 'stressnya', 'presiden prabowo']"
2069927562210628033,2026-06-24T23:36:02.000Z,6,"Nontonin pidato Prabowo, iq gua -1",2069927562210628033,,,in,,0,0,2,https://x.com/viavalova/status/2069927562210628033,1886653572521320450,viavalova,nontonin pidato_prabowo iq gua 1,"['nontonin', 'pidato prabowo', 'iq']"
2069927052338516030,2026-06-24T23:34:01.000Z,0,gw percaya kiamat bakal lebih cepat satu langkah ketika prabowo pidato soalnya negaranya mau ambruk (kiamat sugra),2069927052338516030,,,in,,0,0,0,https://x.com/rotybakar/status/2069927052338516030,1399551679746383874,rotybakar,gw percaya kiamat bakal lebih cepat satu langkah ketika prabowo pidato soalnya negaranya mau ambruk kiamat sugra,"['percaya', 'kiamat', 'cepat', 'langkah', 'pidato', 'negara', 'ambruk', 'kiamat', 'sugra']"
2069926803037442208,2026-06-24T23:33:01.000Z,0,"IHSG kemarin anjlok 3,56% atau 217 poin. Penyebabnya bukan pengumuman MSCI tapi pidato Prabowo.
Pada pagi hari ihsg masih hijau, masuk ke jam 10 mulai merah merona.
Prabowo pidato 2x kemarin. Generasi boomers kalo pidato kesana kemari, ujungnya merugikan pasar.",2069926803037442208,,,in,,0,0,0,https://x.com/Dedy44169434/status/2069926803037442208,1006840774502146049,Dedy44169434,ihsg kemarin anjlok 3 56 atau 217 poin penyebabnya bukan_pengumuman msci tapi pidato_prabowo pada pagi hari ihsg masih hijau masuk ke jam 10 mulai merah merona prabowo pidato 2x kemarin generasi boomers kalo pidato kesana kemari ujungnya merugikan pasar,"['ihsg', 'kemarin', 'anjlok', '56', '217', 'poin', 'sebab', 'bukan umum', 'msci', 'pidato prabowo', 'pagi', 'ihsg', 'hijau', 'masuk', 'jam', '10', 'merah', 'rona', 'pidato', '2x', 'kemarin', 'generasi', 'boomers', 'pidato', 'kesana', 'kemari', 'ujung', 'rugi', 'pasar']"
2069926780413288480,2026-06-24T23:32:56.000Z,0,yg tepuk tangan pas prabowo pidato kata gw sakit lo pada,2069926780413288480,,,in,,0,0,0,https://x.com/sndtyrdn/status/2069926780413288480,900731200825810945,sndtyrdn,yang tepuk tangan pas prabowo pidato kata gw sakit lo pada,"['tepuk', 'tangan', 'pas', 'pidato', 'sakit', 'lo']"
2069911078763667964,2026-06-24T23:32:23.000Z,2,@idextratime Udah dibilang.... loe jangan kebanyakan pidato wok @prabowo bikin sakit otak orang!!,2069926642664022023,,idextratime,in,,1,0,0,https://x.com/pem3rintah/status/2069926642664022023,1605040436867117056,pem3rintah,udah dibilang loe jangan kebanyakan pidato wok bikin sakit otak orang,"['udah', 'bilang', 'loe', 'banyak', 'pidato', 'wok', 'bikin', 'sakit', 'otak']"
2069926342070812782,2026-06-24T23:31:11.000Z,3,"-@RagilSemar @0pposite689O mari kita bcra fakta sesuai pidato @prabowo knp gaji utk guru tdk baik?Krn uangnya ga ada,smntra utk MBG ,Hakim ada,sebab mencerdaskan kehidupan bangsa bukan prioritas rezim @prabowo ,sungguh miris nasib rakyat Indonesia dibwah kepemimpinan @prabowo",2069926342070812782,,,in,,0,0,0,https://x.com/LorNegoro/status/2069926342070812782,926650101757493248,LorNegoro,mari kita bcra fakta sesuai pidato knp gaji untuk guru tidak_baik karena uangnya tidak_ada smntra untuk mbg hakim ada sebab mencerdaskan kehidupan bangsa bukan_prioritas rezim sungguh miris nasib rakyat_indonesia dibwah kepemimpinan,"['mari', 'bcra', 'fakta', 'sesuai', 'pidato', 'knp', 'gaji', 'guru', 'tidak baik', 'uang', 'tidak ada', 'smntra', 'mbg', 'hakim', 'cerdas', 'hidup', 'bangsa', 'bukan prioritas', 'rezim', 'sungguh', 'miris', 'nasib', 'rakyat indonesia', 'dibwah', 'pimpin']"
2069925916806160760,2026-06-24T23:29:30.000Z,0,Tiap nonton cuplikan Prabowo pidato rasanya umur gw makin pendek setahun 😔,2069925916806160760,,,in,,0,0,0,https://x.com/raywirawan_/status/2069925916806160760,1082919742074044416,raywirawan_,tiap nonton cuplikan prabowo pidato rasanya umur gw makin pendek setahun,"['nonton', 'cuplik', 'pidato', 'umur', 'pendek', 'tahun']"
2069755916518617527,2026-06-24T23:26:14.000Z,0,"@setkabgoid @prabowo  Harga IHSG rontok terkoresksi 3%  &amp; exchange rate US $ terhadap Indonesia Rupiah (Rp) menguat Rp.18,000, mohon dalam pidato dapat memilih narasi yang santun dan konkrit . @tempodotco @kompascom @KemenkeuRI @setkabgoid @BBCIndonesia",2069925094592549163,,setkabgoid,in,,0,0,0,https://x.com/gst2005/status/2069925094592549163,206668351,gst2005,harga ihsg rontok terkoresksi 3 amp exchange rate us terhadap indonesia rupiah rp menguat rp 18 00 mohon dalam pidato dapat memilih narasi yang santun dan konkrit,"['harga', 'ihsg', 'rontok', 'terkoresksi', 'amp', 'exchange', 'rate', 'us', 'indonesia', 'rupiah', 'rp', 'kuat', 'rp', '18', '00', 'mohon', 'pidato', 'pilih', 'narasi', 'santun', 'konkrit']"
2069918673629004052,2026-06-24T23:25:47.000Z,0,@serendipibby hmm balik lagi kan setiap prabowo pidato,2069924981451215098,,serendipibby,in,,0,1,0,https://x.com/haixensen/status/2069924981451215098,1376233999496929280,haixensen,hmm balik lagi kan setiap prabowo pidato,"['hmm', 'pidato']"
2069924280587157547,2026-06-24T23:23:00.000Z,0,"Prabowo Pidato Ndasmu Lagi
#prabowo #pidato #ndasmu #lagi @Gerindra @prabowo
https://t.co/pkropSLqC4",2069924280587157547,,,in,,0,0,0,https://x.com/gulaciamis/status/2069924280587157547,2307033840,gulaciamis,prabowo pidato ndasmu lagi,"['pidato', 'ndasmu']"
2069914227914187109,2026-06-24T23:22:47.000Z,0,@bersuwara_ Dah dibilangin Prabowo ngga usah pidato,2069924225960550836,,bersuwara_,in,,0,0,0,https://x.com/saludosparatii/status/2069924225960550836,1324641125785763840,saludosparatii,dah dibilangin prabowo ngga usah pidato,"['dah', 'dibilangin', 'ngga', 'pidato']"
2069683554930331828,2026-06-24T23:17:52.000Z,1,"@Dara_Cega Prabowo tidak ada konsep untuk  Rakyat Gorontalo.
Gimana ada solusi  untuk rakyat.
Gimana usaha  UMKM  rakyat Gorontalo.
Solusi  ke nelayan.

Pidato  cerita  demo kemarin.",2069922987428729167,,Dara_Cega,in,,0,0,0,https://x.com/NHenryp29864/status/2069922987428729167,1705475303571861504,NHenryp29864,prabowo tidak_ada konsep untuk rakyat gorontalo gimana ada solusi untuk rakyat gimana usaha umkm rakyat gorontalo solusi ke nelayan pidato cerita demo kemarin,"['tidak ada', 'konsep', 'rakyat', 'gorontalo', 'gimana', 'solusi', 'rakyat', 'gimana', 'usaha', 'umkm', 'rakyat', 'gorontalo', 'solusi', 'nelayan', 'pidato', 'cerita', 'demo', 'kemarin']"
2069922937575240134,2026-06-24T23:17:40.000Z,0,"Lagi lagi prabowo pidato, lagi lagi sakit hati dengernya. Temen temen, masa “Emang gue pikirin” belum cukup buat kalian marah?",2069922937575240134,,,in,,0,0,0,https://x.com/bearkeringat/status/2069922937575240134,1663522483,bearkeringat,lagi lagi prabowo pidato lagi lagi sakit hati dengernya temen temen masa emang gue pikirin belum cukup buat kalian marah,"['pidato', 'sakit', 'hati', 'dengernya', 'temen', 'temen', 'emang', 'pikirin', 'marah']"
2069922903983091924,2026-06-24T23:17:32.000Z,0,Sebelum pidato review dahulu atau flashback sejenak..@prabowo @Gerindra ..,2069922903983091924,,,in,,0,0,0,https://x.com/soni_akun_kedua/status/2069922903983091924,1603543715100131328,soni_akun_kedua,sebelum pidato review dahulu atau flashback sejenak,"['pidato', 'review', 'flashback']"
2069777495038345344,2026-06-24T23:14:07.000Z,0,"@Hilmi28 😂😂😂

tadz segera ganti channel klo prabowo pidato",2069922046382121347,,Hilmi28,in,,0,0,0,https://x.com/musaKSQ/status/2069922046382121347,1165900976286388224,musaKSQ,tadz segera ganti channel kalau prabowo pidato,"['tadz', 'ganti', 'channel', 'pidato']"
2069921100910485549,2026-06-24T23:10:22.000Z,0,"walau lo setuju atau enggak sama kebijakan dia, cara prabowo ngomong emang sering kek orang yang ga pernah latihan pidato serius.

diksi dangkal, emosi ceplas-ceplos, kayak obrolan warung kopi. 

presiden seharusnya punya wibawa lewat kata-kata juga, bukan cuma jabatan. 

ini",2069921100910485549,,,in,,0,0,0,https://x.com/jo_arsy/status/2069921100910485549,1621239711229698050,jo_arsy,walau lo setuju atau tidak_sama kebijakan dia cara prabowo ngomong emang sering kek orang yang tidak_pernah latihan pidato serius diksi dangkal emosi ceplas ceplos kayak obrolan warung kopi presiden seharusnya punya wibawa lewat kata kata juga bukan_cuma jabatan ini,"['lo', 'tuju', 'tidak sama', 'bijak', 'ngomong', 'emang', 'kek', 'tidak pernah', 'latih', 'pidato', 'serius', 'diksi', 'dangkal', 'emosi', 'ceplas', 'ceplos', 'obrol', 'warung', 'kopi', 'presiden', 'wibawa', 'bukan cuma', 'jabat']"
2069761797943632209,2026-06-24T23:08:57.000Z,0,"@kompascom Kl kmren pak pres 
@prabowo
 &amp;tim 
@bang_dasco
  bilang pas pidato tau siapa..kita juga ud tau  kmren ad mahasiswa ngaku dan ktmu siapa ..ud dicatet..g perlu fraksi gerinda bela bapak...semua mata ud liyat,mg g dikriminalisasi tu anak y ,kasian mahasiswana",2069920743954276519,,kompascom,in,,0,1,0,https://x.com/EkoApan/status/2069920743954276519,1628901472321835008,EkoApan,kalau kmren pak presiden amp tim bilang pas pidato tau siapa kita juga ud tau kmren ad mahasiswa ngaku dan ktmu siapa ud dicatet g perlu fraksi gerinda bela bapak semua mata ud liyat mg g dikriminalisasi tu anak y kasian mahasiswana,"['kmren', 'presiden', 'amp', 'tim', 'bilang', 'pas', 'pidato', 'tau', 'ud', 'tau', 'kmren', 'ad', 'mahasiswa', 'ngaku', 'ktmu', 'ud', 'dicatet', 'fraksi', 'gerinda', 'bela', 'mata', 'ud', 'liyat', 'mg', 'kriminalisasi', 'tu', 'anak', 'kasi', 'mahasiswana']"
2069919559939981400,2026-06-24T23:04:14.000Z,0,"si prabowo ni nyebelin bgt tiap pidato, npd parah dan ga bermutu isi pidatonya. diem aja deh lu😭😭😭",2069919559939981400,,,in,,0,0,0,https://x.com/noyayaay/status/2069919559939981400,1245028412470657024,noyayaay,si prabowo ni nyebelin banget tiap pidato npd parah dan tidak_bermutu isi pidatonya diem saja deh lu,"['si', 'ni', 'nyebelin', 'pidato', 'npd', 'parah', 'tidak mutu', 'isi', 'pidato', 'diem']"
2069919523453702157,2026-06-24T23:04:06.000Z,0,jokes prabowo kalo pidato kayanya ga akan pernah masuk di gua deh....,2069919523453702157,,,in,,0,0,0,https://x.com/21jgw/status/2069919523453702157,1549267186715623425,21jgw,jokes prabowo kalo pidato kayanya tidak_akan pernah masuk di gua deh,"['jokes', 'pidato', 'kaya', 'tidak akan', 'masuk']"
2069917958277865818,2026-06-24T22:57:53.000Z,0,"gua bener-bener najis sama yang tepuk tangan di pidato nya prabowo, bocah sd juga tau itu yang keluar dari mulutnya ga mencerminkan seorang presiden, semoga Allah taro kalian semua di neraka jahannam deh",2069917958277865818,,,in,,0,0,0,https://x.com/milkyunggie/status/2069917958277865818,1475109874325356548,milkyunggie,gua bener bener najis sama yang tepuk tangan di pidato nya prabowo bocah sd juga tau itu yang keluar dari mulutnya tidak_mencerminkan seorang presiden semoga allah taro kalian semua di neraka jahannam deh,"['bener', 'bener', 'najis', 'tepuk', 'tangan', 'pidato', 'nya', 'bocah', 'sd', 'tau', 'mulut', 'tidak cermin', 'presiden', 'moga', 'allah', 'taro', 'neraka', 'jahannam']"
